cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
mhelibhi-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhelokaf-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhenhpke-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mheocboe-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mheohaha-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mheppboc-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfapbfp-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfbeaam-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfbhppj-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfdaime-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfdebnf-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfeeaeh-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhffehfc-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfflbjf-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfgghgl-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfhfflb-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfhgcii-1,4,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfhpjmk-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfihoam-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfikhjo-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfkbeme-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfkbkik-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfkoamd-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhflhopf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfmembm-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfnbnnm-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhfnhbll-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfnmlgg-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfogefp-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhfonbnn-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgbhale-1,12,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
mhgcdkha-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgdofbo-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhggcgal-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgghmjk-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhggpgga-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgjfgpj-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgkngdp-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhglknib-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgllfmf-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhglnalm-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgmffkj-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgmnohf-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhgnelno-1,9,Islets,endocrine/islet,pancreatic acinar epithelium,acinar epithelial
mhgnjeef-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgnkglb-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhgnngpf-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgpfcao-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhgppcjp-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhafkhg-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhapbhl-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhbciod-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhhdfbhh-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhdhdgh-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhdimmd-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhekgop-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhepogl-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhfeppi-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhhfhmnf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhghmib-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhglnpm-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhiebkc-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhhjmpod-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhkimbe-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhhkocif-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhmjpng-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhncmmf-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhhngecc-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhodnii-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhpclnp-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhpdace-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhhponbg-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhiaamif-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhiakdhi-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhiallcl-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhibclba-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhibkdek-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhicfpac-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhidiekn-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhidiigc-1,23,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
mhiecakn-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhiehnnf-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhifnkgp-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhihmofj-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhiifcbh-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhijbodm-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhijnpne-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhikbkck-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhikdeah-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhilimlp-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhinamap-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhinjghl-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhipapbj-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhipjinh-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjajmoh-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjanlap-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjbdfnd-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjcdcon-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjcmbeg-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjgdfag-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjgiffm-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhjijoll-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhjilpkh-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjkaohj-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjkckof-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjlhain-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjlkpnb-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhjlnmof-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhjmgjod-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhjmlmog-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjmpfdh-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjocfkb-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjofice-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhjpppim-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkafhij-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkdahbl-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkddoep-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkeblnn-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkedonl-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkeiaih-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkejjll-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkfencl-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkfffha-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkinhig-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkkblcm-1,10,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhklcdcp-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkloepl-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhklopnp-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkmflao-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhknddlm-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhknldma-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkoblmf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhkodhec-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhkpanac-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlaapam-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlbomcc-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlcpckb-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhldkdmi-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhldmajk-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhldpadl-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlegipj-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhleoigp-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlfibdc-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlhifam-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhlhoiia-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhliiceb-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlimppj-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhljijhg-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhljjaib-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlkggog-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlkkbmj-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlkoeaf-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlldldj-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlmfgli-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlnaahm-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
mhlobppe-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhlokcab-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
mhlopdag-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
