cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
bjpjcegd-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpjfbai-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpjhefl-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjplhfaj-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjplkhnl-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpllkbg-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpmbdlm-1,14,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpmclhj-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpnimki-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpnmkih-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpodace-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpoklcl-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaagfeg-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaahfec-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaalflg-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaapaoc-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkabcmhc-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkabdjjp-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkabhdfd-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkabnnnj-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkacdchf-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaciiab-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkadfhcb-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkadkkak-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkadlabn-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkadncha-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaejham-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkafabch-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkafeage-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkafpgjp-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkagdpdj-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkagmomn-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkahcbkp-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkahepop-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaiegjd-1,14,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaiejkf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkajllod-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkajnfcf-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkajphod-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkakjjfo-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkamaiaf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkamegie-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkamgdko-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkanlpia-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkanogpc-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkapmaob-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbaaken-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbbpijg-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbckadi-1,10,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbckfee-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbdgape-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbejlam-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbfekam-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbfjjne-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbfnbpf-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbgbcnn-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbgbmma-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbghbmf-1,14,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbghjkb-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbhpkja-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbieded-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbjpamp-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkbebi-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkdaol-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkheke-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkjpnf-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkpfba-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkplne-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkblkbmi-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbmedca-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbnanka-1,14,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbnhcin-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbnlapn-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbnmcdj-1,14,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbogllm-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbopiep-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbpifpb-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcablbg-1,13,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcamjgd-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcbknif-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
